,State,Hospital_Name,City,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue
331,TX,The Hospitals of Providence - Transmountain Campus,El Paso,108,"5,445","28,284","$1,287,254"
332,TX,The Hospitals of Providence East Campus,El Paso,182,"12,672","66,944","$2,649,190"
333,TX,The Hospitals of Providence Horizon City Campus,Horizon City,16,855,"2,802","$522,656"
334,TX,The Hospitals of Providence Memorial Campus,El Paso,421,"11,843","55,561","$2,495,742"
335,TX,The Medical Center of Southeast Texas,Port Arthur,216,"6,164","29,222","$1,012,839"
336,TX,The Physicians Centre Hospital,Bryan,16,478,621,"$77,490"
337,TX,The University of Texas M. D. Anderson Cancer Center,Houston,698,"28,736","209,271","$9,808,934"
338,TX,The Woman's Hospital of Texas,Houston,253,"13,936","97,490","$2,417,911"
339,TX,The Woodlands Specialty Hospital,The Woodlands,6,40,100,"$102,386"
340,TX,Thomas E. Creek VA Medical Center,Amarillo,0,0,0,$0
341,TX,Titus Regional Medical Center,Mount Pleasant,70,"2,843","10,385","$320,036"
342,TX,TOPS Surgical Specialty Hospital,Houston,15,486,"1,028","$182,089"
343,TX,Townsen Memorial Hospital,Humble,5,138,316,"$312,103"
344,TX,Trinity Reginal Hospital Sachse,Sachse,0,0,0,$0
345,TX,Tyler County Hospital,Woodville,25,270,873,"$19,009"
346,TX,United Memorial Medical Center,Houston,151,"2,329","7,163","$580,093"
347,TX,United Regional,Wichita Falls,244,"13,343","63,964","$1,383,600"
348,TX,University Hospital,San Antonio,669,"28,946","191,845","$4,298,263"
349,TX,University Medical Center,Lubbock,472,"21,082","124,234","$3,416,926"
350,TX,University Medical Center of El Paso,El Paso,290,"15,969","94,778","$1,920,143"
351,TX,USMD Hospital at Arlington,Arlington,34,888,"3,393","$217,656"
352,TX,UT Health Athens,Athens,127,"6,180","22,420","$832,145"
353,TX,UT Health Carthage,Carthage,42,608,"2,156","$126,954"
354,TX,UT Health Henderson,Henderson,41,"1,256","4,784","$292,216"
355,TX,UT Health Jacksonville,Jacksonville,38,"1,313","6,799","$247,079"
356,TX,UT Health North Campus Tyler,Tyler,130,"2,022","13,842","$575,500"
357,TX,UT Health Tyler,Tyler,359,"19,544","109,652","$3,627,611"
358,TX,UTMB Health - Galveston Campus,Galveston,810,"37,690","189,918","$4,520,900"
359,TX,UTMB Health Clear Lake Campus Hospital,Webster,149,"5,328","20,622","$661,799"
360,TX,Val Verde Regional Medical Center,Del Rio,47,"1,961","6,767","$275,966"
361,TX,Valley Baptist Micro Hospital Weslaco,Weslaco,0,0,0,$0
362,TX,Valley Regional Medical Center,Brownsville,187,"9,063","46,010","$1,959,298"
363,TX,VBMC - Brownsville,Brownsville,240,"10,013","50,629","$2,129,953"
364,TX,VBMC - Harlingen,Harlingen,389,"17,582","89,533","$4,283,695"
365,TX,Wadley Regional Medical Center,Texarkana,185,"6,145","28,126","$582,815"
366,TX,West Plano Emergency Room,Plano,0,0,0,$0
367,TX,White Rock Medical Center,Dallas,151,"5,401","25,143","$671,061"
368,TX,WHS East Campus,Decatur,116,"4,767","19,415","$1,386,922"
369,TX,Wilbarger General Hospital,Vernon,28,829,"4,117","$69,762"
370,TX,William Beaumont Army Medical Center - Fort Bliss,Fort Bliss,0,0,0,$0
371,TX,William P. Clements Jr. University Hospital,Dallas,779,"31,549","204,836","$5,683,803"
372,TX,Wilson N. Jones Regional Medical Center,Sherman,214,"3,839","21,341","$257,133"
373,TX,Wise Health Surgical Hospital at Argyle,Argyle,0,0,0,$0
374,TX,Wise Health Surgical Hospital at Parkway,Fort Worth,36,346,921,"$1,386,922"
375,TX,Women's Memorial Hermann at Memorial Hermann Memorial City Medical Center,Houston,0,0,0,$0
376,TX,Woodland Heights Medical Center,Lufkin,145,"6,151","29,548","$1,152,680"
377,TX,Wylie ER 24/7 Emergency Room,Wylie,0,0,0,$0
378,TX,Zale Lipshy Pavilion-William P. Clements Jr. University Hospital,Dallas,148,"4,809","25,358","$494,592"
